Mon May 08 2023 00:28:07 GMT-0400 (Eastern Daylight Time),0
Mon May 08 2023 00:28:24 GMT-0400 (Eastern Daylight Time),0.6
Mon May 08 2023 00:28:30 GMT-0400 (Eastern Daylight Time),0
Mon May 08 2023 00:28:34 GMT-0400 (Eastern Daylight Time),-1
Mon May 08 2023 00:28:44 GMT-0400 (Eastern Daylight Time),-0.3333333333333333
Mon May 08 2023 00:28:55 GMT-0400 (Eastern Daylight Time),-0.5
Mon May 08 2023 00:29:03 GMT-0400 (Eastern Daylight Time),-0.75
Mon May 08 2023 00:29:17 GMT-0400 (Eastern Daylight Time),-0.15384615384615385
Mon May 08 2023 00:30:12 GMT-0400 (Eastern Daylight Time),-0.6666666666666666
Mon May 08 2023 00:30:21 GMT-0400 (Eastern Daylight Time),0
Mon May 08 2023 00:30:30 GMT-0400 (Eastern Daylight Time),-0.6666666666666666
Mon May 08 2023 00:30:49 GMT-0400 (Eastern Daylight Time),-0.6666666666666666
Mon May 08 2023 00:30:53 GMT-0400 (Eastern Daylight Time),0
Mon May 08 2023 00:30:58 GMT-0400 (Eastern Daylight Time),0
Mon May 08 2023 00:32:19 GMT-0400 (Eastern Daylight Time),1.5
Mon May 08 2023 00:39:46 GMT-0400 (Eastern Daylight Time),0.21962616822429906
Mon May 08 2023 00:42:10 GMT-0400 (Eastern Daylight Time),-0.07865168539325842
Mon May 08 2023 00:42:29 GMT-0400 (Eastern Daylight Time),1
Mon May 08 2023 00:42:37 GMT-0400 (Eastern Daylight Time),0
Mon May 08 2023 00:43:08 GMT-0400 (Eastern Daylight Time),0.3333333333333333
Mon May 08 2023 00:44:10 GMT-0400 (Eastern Daylight Time),-0.21052631578947367
Mon May 08 2023 00:47:29 GMT-0400 (Eastern Daylight Time),-0.2
Mon May 08 2023 00:47:51 GMT-0400 (Eastern Daylight Time),0
Mon May 08 2023 00:48:04 GMT-0400 (Eastern Daylight Time),0
Mon May 08 2023 00:48:13 GMT-0400 (Eastern Daylight Time),0
Mon May 08 2023 00:48:20 GMT-0400 (Eastern Daylight Time),0
Mon May 08 2023 00:48:31 GMT-0400 (Eastern Daylight Time),0
Mon May 08 2023 00:48:36 GMT-0400 (Eastern Daylight Time),0
Mon May 08 2023 00:49:03 GMT-0400 (Eastern Daylight Time),-3
Mon May 08 2023 00:49:07 GMT-0400 (Eastern Daylight Time),-3
Mon May 08 2023 00:49:15 GMT-0400 (Eastern Daylight Time),0
Mon May 08 2023 00:49:19 GMT-0400 (Eastern Daylight Time),0
Mon May 08 2023 00:49:22 GMT-0400 (Eastern Daylight Time),0
Mon May 08 2023 00:49:27 GMT-0400 (Eastern Daylight Time),0
Mon May 08 2023 00:49:32 GMT-0400 (Eastern Daylight Time),0
Mon May 08 2023 00:49:37 GMT-0400 (Eastern Daylight Time),0
Mon May 08 2023 00:49:43 GMT-0400 (Eastern Daylight Time),0
Mon May 08 2023 00:49:47 GMT-0400 (Eastern Daylight Time),0
Mon May 08 2023 00:49:51 GMT-0400 (Eastern Daylight Time),0
Mon May 08 2023 00:50:07 GMT-0400 (Eastern Daylight Time),0.16666666666666666
Mon May 08 2023 00:50:23 GMT-0400 (Eastern Daylight Time),0
Mon May 08 2023 00:51:19 GMT-0400 (Eastern Daylight Time),0
Mon May 08 2023 00:51:21 GMT-0400 (Eastern Daylight Time),0
Mon May 08 2023 00:51:24 GMT-0400 (Eastern Daylight Time),0
Mon May 08 2023 00:51:26 GMT-0400 (Eastern Daylight Time),0
Mon May 08 2023 00:51:31 GMT-0400 (Eastern Daylight Time),0
Mon May 08 2023 00:51:34 GMT-0400 (Eastern Daylight Time),0
Mon May 08 2023 00:51:37 GMT-0400 (Eastern Daylight Time),0
Mon May 08 2023 00:51:42 GMT-0400 (Eastern Daylight Time),-2
Mon May 08 2023 00:51:53 GMT-0400 (Eastern Daylight Time),-2
Mon May 08 2023 00:51:58 GMT-0400 (Eastern Daylight Time),-2
Mon May 08 2023 00:53:21 GMT-0400 (Eastern Daylight Time),-0.5
Mon May 08 2023 00:53:41 GMT-0400 (Eastern Daylight Time),0.3333333333333333
Mon May 08 2023 00:59:26 GMT-0400 (Eastern Daylight Time),0.1111111111111111
Mon May 08 2023 01:00:18 GMT-0400 (Eastern Daylight Time),-0.05
Mon May 08 2023 01:00:22 GMT-0400 (Eastern Daylight Time),0
Mon May 08 2023 01:00:25 GMT-0400 (Eastern Daylight Time),0
Mon May 08 2023 01:22:53 GMT-0400 (Eastern Daylight Time),0
Mon May 08 2023 01:22:58 GMT-0400 (Eastern Daylight Time),0
Mon May 08 2023 01:23:03 GMT-0400 (Eastern Daylight Time),0
Mon May 08 2023 01:26:04 GMT-0400 (Eastern Daylight Time),0
Mon May 08 2023 01:26:08 GMT-0400 (Eastern Daylight Time),4
Mon May 08 2023 04:01:44 GMT-0400 (Eastern Daylight Time),0
Mon May 08 2023 07:59:17 GMT-0400 (Eastern Daylight Time),0
Mon May 08 2023 09:38:35 GMT-0400 (Eastern Daylight Time),0.125
Mon May 08 2023 12:33:18 GMT-0400 (Eastern Daylight Time),-0.6666666666666666
Mon May 08 2023 12:51:40 GMT-0400 (Eastern Daylight Time),0.75
Mon May 08 2023 13:28:05 GMT-0400 (Eastern Daylight Time),0
Mon May 08 2023 13:28:16 GMT-0400 (Eastern Daylight Time),0
Mon May 08 2023 13:28:24 GMT-0400 (Eastern Daylight Time),0
Mon May 08 2023 13:28:41 GMT-0400 (Eastern Daylight Time),0
Mon May 08 2023 13:28:59 GMT-0400 (Eastern Daylight Time),-2
Mon May 08 2023 13:29:46 GMT-0400 (Eastern Daylight Time),-2
Mon May 08 2023 13:30:33 GMT-0400 (Eastern Daylight Time),-2
Mon May 08 2023 13:30:56 GMT-0400 (Eastern Daylight Time),-2
Mon May 08 2023 13:31:42 GMT-0400 (Eastern Daylight Time),-2
Mon May 08 2023 13:32:05 GMT-0400 (Eastern Daylight Time),-2
Mon May 08 2023 13:32:36 GMT-0400 (Eastern Daylight Time),-2
Mon May 08 2023 13:32:49 GMT-0400 (Eastern Daylight Time),-2
Mon May 08 2023 13:35:03 GMT-0400 (Eastern Daylight Time),-2
Mon May 08 2023 13:35:48 GMT-0400 (Eastern Daylight Time),0
Mon May 08 2023 13:36:00 GMT-0400 (Eastern Daylight Time),0
Mon May 08 2023 13:36:02 GMT-0400 (Eastern Daylight Time),0
Mon May 08 2023 13:37:56 GMT-0400 (Eastern Daylight Time),NaN
Mon May 08 2023 14:08:07 GMT-0400 (Eastern Daylight Time),0
Mon May 08 2023 14:08:13 GMT-0400 (Eastern Daylight Time),0
Mon May 08 2023 17:51:17 GMT-0400 (Eastern Daylight Time),-0.15384615384615385
Mon May 08 2023 19:30:52 GMT-0400 (Eastern Daylight Time),0
Mon May 08 2023 19:31:04 GMT-0400 (Eastern Daylight Time),0
Mon May 08 2023 19:31:19 GMT-0400 (Eastern Daylight Time),-0.2
Mon May 08 2023 19:31:26 GMT-0400 (Eastern Daylight Time),0.8
Mon May 08 2023 19:31:31 GMT-0400 (Eastern Daylight Time),-2
Mon May 08 2023 19:31:38 GMT-0400 (Eastern Daylight Time),-2
Mon May 08 2023 19:31:44 GMT-0400 (Eastern Daylight Time),-2
Mon May 08 2023 19:31:51 GMT-0400 (Eastern Daylight Time),-2
Mon May 08 2023 19:31:56 GMT-0400 (Eastern Daylight Time),-2
Mon May 08 2023 19:32:06 GMT-0400 (Eastern Daylight Time),-2
Mon May 08 2023 19:32:13 GMT-0400 (Eastern Daylight Time),3
Mon May 08 2023 19:32:19 GMT-0400 (Eastern Daylight Time),3
Mon May 08 2023 19:32:24 GMT-0400 (Eastern Daylight Time),-2
Mon May 08 2023 19:32:32 GMT-0400 (Eastern Daylight Time),-2
Mon May 08 2023 19:32:45 GMT-0400 (Eastern Daylight Time),-0.16666666666666666
Mon May 08 2023 19:33:37 GMT-0400 (Eastern Daylight Time),0.25
Mon May 08 2023 19:33:50 GMT-0400 (Eastern Daylight Time),0.2857142857142857
Mon May 08 2023 19:34:12 GMT-0400 (Eastern Daylight Time),-0.23076923076923078
Mon May 08 2023 19:34:54 GMT-0400 (Eastern Daylight Time),-0.4
Mon May 08 2023 19:35:07 GMT-0400 (Eastern Daylight Time),-0.4
Mon May 08 2023 19:35:11 GMT-0400 (Eastern Daylight Time),-3
Mon May 08 2023 19:35:22 GMT-0400 (Eastern Daylight Time),0
Mon May 08 2023 19:35:28 GMT-0400 (Eastern Daylight Time),-3
Mon May 08 2023 19:35:32 GMT-0400 (Eastern Daylight Time),-3
Mon May 08 2023 19:35:41 GMT-0400 (Eastern Daylight Time),-0.75
Mon May 08 2023 19:35:56 GMT-0400 (Eastern Daylight Time),-0.75
Mon May 08 2023 19:36:08 GMT-0400 (Eastern Daylight Time),-0.4
Mon May 08 2023 20:22:06 GMT-0400 (Eastern Daylight Time),0
Mon May 08 2023 20:22:22 GMT-0400 (Eastern Daylight Time),0
Mon May 08 2023 21:08:41 GMT-0400 (Eastern Daylight Time),0.11764705882352941
Mon May 08 2023 21:09:32 GMT-0400 (Eastern Daylight Time),0
Mon May 08 2023 21:09:50 GMT-0400 (Eastern Daylight Time),0
Mon May 08 2023 21:09:59 GMT-0400 (Eastern Daylight Time),-2
Mon May 08 2023 21:16:11 GMT-0400 (Eastern Daylight Time),0
Mon May 08 2023 21:16:36 GMT-0400 (Eastern Daylight Time),0
Mon May 08 2023 21:17:02 GMT-0400 (Eastern Daylight Time),0.05263157894736842
Mon May 08 2023 21:18:18 GMT-0400 (Eastern Daylight Time),1.5
Mon May 08 2023 23:40:47 GMT-0400 (Eastern Daylight Time),0
Tue May 09 2023 08:02:10 GMT-0400 (Eastern Daylight Time),0.15384615384615385
Tue May 09 2023 13:30:20 GMT-0400 (Eastern Daylight Time),0.21428571428571427
Tue May 09 2023 13:30:53 GMT-0400 (Eastern Daylight Time),0
Tue May 09 2023 21:32:32 GMT-0400 (Eastern Daylight Time),NaN
Tue May 09 2023 22:52:24 GMT-0400 (Eastern Daylight Time),0
Wed May 10 2023 12:23:47 GMT-0400 (Eastern Daylight Time),NaN
Wed May 10 2023 12:23:51 GMT-0400 (Eastern Daylight Time),-1.5
Wed May 10 2023 12:24:12 GMT-0400 (Eastern Daylight Time),0
Wed May 10 2023 12:24:43 GMT-0400 (Eastern Daylight Time),NaN
Wed May 10 2023 19:04:22 GMT-0400 (Eastern Daylight Time),NaN
Wed May 10 2023 19:47:30 GMT-0400 (Eastern Daylight Time),0
Wed May 10 2023 19:47:38 GMT-0400 (Eastern Daylight Time),0
Wed May 10 2023 19:47:48 GMT-0400 (Eastern Daylight Time),-2
Wed May 10 2023 19:47:59 GMT-0400 (Eastern Daylight Time),0
Thu May 11 2023 19:31:06 GMT-0400 (Eastern Daylight Time),0
Thu May 11 2023 19:31:13 GMT-0400 (Eastern Daylight Time),0
Thu May 11 2023 19:31:16 GMT-0400 (Eastern Daylight Time),0
Thu May 11 2023 19:31:19 GMT-0400 (Eastern Daylight Time),-2
Thu May 11 2023 19:31:22 GMT-0400 (Eastern Daylight Time),-0.6666666666666666
Thu May 11 2023 19:31:27 GMT-0400 (Eastern Daylight Time),0
Thu May 11 2023 19:31:30 GMT-0400 (Eastern Daylight Time),-2
Thu May 11 2023 19:31:35 GMT-0400 (Eastern Daylight Time),-0.6666666666666666
Thu May 11 2023 19:32:30 GMT-0400 (Eastern Daylight Time),0
Thu May 11 2023 19:32:55 GMT-0400 (Eastern Daylight Time),0
Thu May 11 2023 19:33:19 GMT-0400 (Eastern Daylight Time),-0.5
Thu May 11 2023 19:33:26 GMT-0400 (Eastern Daylight Time),-0.5
Thu May 11 2023 19:33:33 GMT-0400 (Eastern Daylight Time),-0.5
Thu May 11 2023 19:34:23 GMT-0400 (Eastern Daylight Time),-0.4444444444444444
Thu May 11 2023 19:36:48 GMT-0400 (Eastern Daylight Time),0
Thu May 11 2023 19:36:52 GMT-0400 (Eastern Daylight Time),0
Thu May 11 2023 19:36:56 GMT-0400 (Eastern Daylight Time),-0.5
Thu May 11 2023 19:37:02 GMT-0400 (Eastern Daylight Time),-1
Thu May 11 2023 19:37:06 GMT-0400 (Eastern Daylight Time),-1
Thu May 11 2023 19:37:12 GMT-0400 (Eastern Daylight Time),-0.4
Thu May 11 2023 19:37:19 GMT-0400 (Eastern Daylight Time),0
Thu May 11 2023 19:37:38 GMT-0400 (Eastern Daylight Time),-0.375
Thu May 11 2023 19:37:45 GMT-0400 (Eastern Daylight Time),-0.4
Thu May 11 2023 19:45:04 GMT-0400 (Eastern Daylight Time),0
Thu May 11 2023 19:45:16 GMT-0400 (Eastern Daylight Time),0
Thu May 11 2023 19:45:20 GMT-0400 (Eastern Daylight Time),-0.5
Thu May 11 2023 19:45:24 GMT-0400 (Eastern Daylight Time),-0.4
Thu May 11 2023 19:45:32 GMT-0400 (Eastern Daylight Time),0.8333333333333334
Thu May 11 2023 19:45:41 GMT-0400 (Eastern Daylight Time),0.5714285714285714
Thu May 11 2023 19:45:54 GMT-0400 (Eastern Daylight Time),0.13333333333333333
Thu May 11 2023 19:46:02 GMT-0400 (Eastern Daylight Time),-0.2
Thu May 11 2023 19:46:05 GMT-0400 (Eastern Daylight Time),0
Thu May 11 2023 19:46:09 GMT-0400 (Eastern Daylight Time),-0.5
Thu May 11 2023 19:46:14 GMT-0400 (Eastern Daylight Time),0.6
Thu May 11 2023 19:46:19 GMT-0400 (Eastern Daylight Time),0
Thu May 11 2023 19:46:28 GMT-0400 (Eastern Daylight Time),-0.6
Thu May 11 2023 19:46:33 GMT-0400 (Eastern Daylight Time),-0.6666666666666666
Thu May 11 2023 19:46:50 GMT-0400 (Eastern Daylight Time),-0.4
Thu May 11 2023 19:46:57 GMT-0400 (Eastern Daylight Time),0.7142857142857143
Thu May 11 2023 19:47:03 GMT-0400 (Eastern Daylight Time),-1
Thu May 11 2023 19:47:10 GMT-0400 (Eastern Daylight Time),-2
Thu May 11 2023 19:47:13 GMT-0400 (Eastern Daylight Time),-2
Thu May 11 2023 19:47:16 GMT-0400 (Eastern Daylight Time),-2
Thu May 11 2023 19:47:19 GMT-0400 (Eastern Daylight Time),-2
Thu May 11 2023 19:47:21 GMT-0400 (Eastern Daylight Time),-2
Thu May 11 2023 19:47:23 GMT-0400 (Eastern Daylight Time),-2
Thu May 11 2023 19:47:25 GMT-0400 (Eastern Daylight Time),-2
Thu May 11 2023 19:48:47 GMT-0400 (Eastern Daylight Time),-2
Thu May 11 2023 19:48:49 GMT-0400 (Eastern Daylight Time),-2
Thu May 11 2023 19:50:51 GMT-0400 (Eastern Daylight Time),-2
Thu May 11 2023 19:50:57 GMT-0400 (Eastern Daylight Time),3
Thu May 11 2023 19:51:03 GMT-0400 (Eastern Daylight Time),-2
Thu May 11 2023 19:51:08 GMT-0400 (Eastern Daylight Time),-2
Thu May 11 2023 19:51:24 GMT-0400 (Eastern Daylight Time),-0.7272727272727273
Thu May 11 2023 19:52:21 GMT-0400 (Eastern Daylight Time),-2
Thu May 11 2023 19:52:38 GMT-0400 (Eastern Daylight Time),-2
Thu May 11 2023 19:53:32 GMT-0400 (Eastern Daylight Time),-1
Thu May 11 2023 19:53:35 GMT-0400 (Eastern Daylight Time),-2
Thu May 11 2023 19:54:36 GMT-0400 (Eastern Daylight Time),0
Thu May 11 2023 19:57:01 GMT-0400 (Eastern Daylight Time),-2
Thu May 11 2023 19:57:03 GMT-0400 (Eastern Daylight Time),-2
Thu May 11 2023 19:57:50 GMT-0400 (Eastern Daylight Time),-2
Thu May 11 2023 20:01:17 GMT-0400 (Eastern Daylight Time),0
Thu May 11 2023 20:01:23 GMT-0400 (Eastern Daylight Time),-2
